Date,Price,Open,High,Low,Vol.,Change %
3/15/2024,869.00,869.00,869.00,869.00,0.14K,0.00%
3/14/2024,869.00,869.00,869.00,869.00,0.10K,5.98%
3/13/2024,820.00,820.00,820.00,820.00,0.30K,0.00%
3/11/2024,820.00,820.00,820.00,820.00,0.02K,0.01%
3/6/2024,819.90,819.90,819.90,819.90,0.03K,-0.13%
2/29/2024,821.00,821.00,821.00,821.00,0.01K,-0.24%
2/28/2024,823.00,823.00,823.00,823.00,0.06K,-0.84%
2/27/2024,830.00,830.00,830.00,830.00,0.04K,0.00%
2/26/2024,830.00,830.00,830.00,830.00,0.50K,0.00%
2/23/2024,830.00,830.00,830.00,830.00,0.99K,0.61%
2/22/2024,825.00,825.00,825.00,825.00,1.18K,0.00%
2/21/2024,825.00,825.00,825.00,825.00,0.00K,-4.07%
2/19/2024,860.00,860.00,860.00,860.00,0.01K,-0.58%
2/16/2024,865.00,865.00,865.00,865.00,0.95K,-1.69%
2/14/2024,879.90,879.90,879.90,879.90,0.01K,-0.34%
2/12/2024,882.90,882.90,882.90,882.90,0.71K,0.90%
2/9/2024,875.00,875.00,875.00,875.00,0.01K,0.07%
2/8/2024,874.40,874.40,874.40,874.40,0.00K,5.99%
2/2/2024,825.00,825.00,825.00,825.00,1.50K,-3.96%
1/29/2024,859.00,859.00,859.00,859.00,0.00K,4.76%
1/26/2024,820.00,820.00,820.00,820.00,6.94K,-2.38%
1/19/2024,840.00,840.00,840.00,840.00,0.30K,3.58%
1/17/2024,811.00,811.00,811.00,811.00,1.80K,-3.34%
1/12/2024,839.00,839.00,839.00,839.00,0.50K,-1.29%
1/9/2024,850.00,850.00,850.00,850.00,0.00K,0.01%
1/8/2024,849.90,819.00,849.90,819.00,0.69K,3.90%
1/5/2024,818.00,818.00,818.00,818.00,0.00K,2.63%
12/29/2023,797.00,797.00,797.00,797.00,2.50K,4.87%
12/28/2023,760.00,780.00,780.00,760.00,8.30K,0.13%
12/27/2023,759.00,759.00,759.00,759.00,15.86K,2.99%
12/21/2023,737.00,751.00,751.00,735.00,0.10K,-1.86%
12/20/2023,751.00,751.00,751.00,751.00,0.14K,-8.41%
12/18/2023,820.00,820.00,820.00,820.00,0.00K,8.04%
12/15/2023,759.00,755.00,759.00,740.00,0.07K,0.53%
12/14/2023,755.00,755.00,755.00,755.00,0.19K,-0.66%
12/13/2023,760.00,750.00,760.00,750.00,0.45K,0.00%
12/12/2023,760.00,677.00,760.00,677.00,0.04K,1.33%
12/6/2023,750.00,750.00,750.00,750.00,19.12K,2.74%
11/30/2023,730.00,729.00,730.00,729.00,0.38K,-0.68%
11/28/2023,735.00,735.00,735.00,735.00,1.85K,-2.00%
11/17/2023,750.00,750.00,750.00,750.00,0.12K,2.40%
11/16/2023,732.40,732.40,732.40,732.40,0.10K,-2.99%
11/14/2023,755.00,755.00,755.00,755.00,0.00K,0.00%
11/13/2023,755.00,755.00,755.00,745.00,0.75K,-0.61%
11/8/2023,759.60,730.00,759.60,730.00,0.22K,-0.05%
10/20/2023,760.00,730.00,760.00,730.00,3.01K,3.40%
10/12/2023,735.00,735.00,735.00,735.00,1.50K,-2.65%
10/11/2023,755.00,671.00,755.00,671.00,0.01K,1.34%
10/10/2023,745.00,745.00,745.00,745.00,0.00K,0.00%
10/9/2023,745.00,745.00,745.00,745.00,0.00K,1.22%
10/5/2023,736.00,709.00,736.00,709.00,3.97K,5.14%
10/3/2023,700.00,700.00,700.00,700.00,0.71K,0.00%
9/18/2023,700.00,700.00,700.00,700.00,7.30K,-1.41%
9/13/2023,710.00,710.00,710.00,710.00,0.10K,0.00%
9/12/2023,710.00,710.00,710.00,710.00,15.14K,0.71%
9/11/2023,705.00,705.00,705.00,705.00,1.00K,-1.40%
9/8/2023,715.00,715.00,715.00,715.00,5.00K,-2.72%
9/7/2023,735.00,735.00,735.00,735.00,0.00K,2.08%
9/6/2023,720.00,720.00,720.00,720.00,0.04K,0.00%
9/5/2023,720.00,720.00,720.00,720.00,0.05K,-2.04%
8/28/2023,735.00,715.00,735.00,715.00,0.04K,0.68%
8/4/2023,730.00,740.00,740.00,730.00,0.26K,3.99%
8/3/2023,702.00,702.00,702.00,702.00,0.01K,-0.14%
8/2/2023,703.00,701.00,703.00,701.00,0.22K,-2.63%
8/1/2023,722.00,744.00,750.00,722.00,1.30K,-2.96%
7/28/2023,744.00,744.00,744.00,744.00,0.03K,3.05%
7/20/2023,722.00,722.00,722.00,722.00,0.08K,0.28%
7/18/2023,720.00,720.00,720.00,720.00,0.00K,0.00%
7/13/2023,720.00,720.00,720.00,720.00,1.42K,-0.14%
7/12/2023,721.00,721.00,721.00,721.00,0.04K,0.12%
7/11/2023,720.10,720.10,720.10,720.10,0.02K,-3.99%
7/6/2023,750.00,750.00,750.00,750.00,2.87K,0.40%
6/27/2023,747.00,747.00,747.00,747.00,2.00K,2.33%
6/26/2023,730.00,730.00,730.00,730.00,5.18K,-2.28%
6/23/2023,747.00,747.00,747.00,747.00,2.34K,-0.40%
6/22/2023,750.00,750.00,750.00,750.00,10.98K,0.00%
6/21/2023,750.00,750.00,750.00,750.00,5.00K,-3.85%
6/20/2023,780.00,780.00,780.00,780.00,0.44K,3.31%
6/19/2023,755.00,755.00,755.00,755.00,0.01K,0.67%
6/16/2023,750.00,750.00,750.00,750.00,5.05K,-0.66%
6/15/2023,755.00,755.00,755.00,755.00,2.17K,2.03%
6/14/2023,740.00,740.00,740.00,740.00,2.63K,0.00%
6/13/2023,740.00,740.00,740.00,740.00,0.25K,3.50%
6/9/2023,715.00,715.00,715.00,715.00,0.85K,1.42%
6/8/2023,705.00,705.00,705.00,705.00,1.51K,0.71%
6/7/2023,700.00,700.00,700.00,700.00,2.00K,0.00%
6/6/2023,700.00,700.00,700.00,700.00,0.90K,0.00%
6/5/2023,700.00,700.00,700.00,700.00,0.61K,-0.71%
5/31/2023,705.00,705.00,705.00,705.00,9.04K,0.71%
5/30/2023,700.00,700.00,700.00,700.00,0.81K,0.00%
5/26/2023,700.00,700.00,700.00,700.00,22.23K,2.04%
5/25/2023,686.00,686.00,686.00,686.00,6.00K,0.00%
5/22/2023,686.00,686.00,686.00,686.00,0.01K,1.63%
5/19/2023,675.00,675.00,675.00,675.00,2.37K,3.86%
5/18/2023,649.90,649.90,649.90,649.90,20.03K,0.00%
5/17/2023,649.90,649.90,649.90,649.90,0.02K,3.98%
5/16/2023,625.00,625.00,625.00,625.00,0.48K,-2.34%
5/12/2023,640.00,640.00,640.00,640.00,0.05K,3.23%
5/9/2023,620.00,620.00,620.00,620.00,1.03K,0.00%
5/2/2023,620.00,620.00,620.00,620.00,3.00K,-1.59%
4/26/2023,630.00,630.00,630.00,630.00,0.05K,2.44%
4/21/2023,615.00,615.00,615.00,615.00,0.20K,2.50%
4/19/2023,600.00,600.00,600.00,600.00,0.07K,-1.80%
4/14/2023,611.00,611.00,611.00,611.00,0.30K,0.16%
4/13/2023,610.00,610.00,610.00,610.00,1.05K,0.00%
4/7/2023,610.00,610.00,610.00,610.00,1.74K,-0.02%
4/6/2023,610.10,610.10,610.10,610.10,0.06K,-3.92%
3/31/2023,635.00,635.00,635.00,635.00,1.55K,3.91%
3/30/2023,611.10,611.10,611.10,611.10,0.26K,-3.76%
3/17/2023,635.00,635.00,635.00,635.00,0.30K,2.42%
3/16/2023,620.00,620.00,620.00,620.00,0.10K,0.81%
3/15/2023,615.00,615.00,615.00,615.00,4.00K,-1.74%
3/9/2023,625.90,625.90,625.90,625.90,0.38K,-3.99%
3/3/2023,651.90,651.90,651.90,651.90,0.27K,-3.99%
2/24/2023,679.00,679.00,679.00,679.00,0.55K,0.00%
2/21/2023,679.00,679.00,679.00,679.00,0.53K,3.74%
2/20/2023,654.50,654.50,654.50,654.50,1.91K,3.99%
2/17/2023,629.40,629.40,629.40,629.40,1.22K,4.00%
2/16/2023,605.20,605.20,605.20,605.20,1.77K,3.99%
2/15/2023,582.00,582.00,582.00,582.00,0.00K,-0.09%
2/14/2023,582.50,582.50,582.50,582.50,0.27K,-2.92%
2/13/2023,600.00,600.00,600.00,600.00,0.15K,-2.28%
2/10/2023,614.00,614.00,614.00,614.00,0.79K,2.85%
2/9/2023,597.00,597.00,597.00,597.00,0.17K,3.83%
2/8/2023,575.00,575.00,575.00,575.00,0.01K,3.98%
2/7/2023,553.00,553.00,553.00,553.00,0.01K,-3.30%
2/6/2023,571.90,571.90,571.90,571.90,0.00K,3.98%
2/3/2023,550.00,550.00,550.00,550.00,0.50K,-3.08%
2/2/2023,567.50,567.50,567.50,567.50,0.01K,-3.98%
2/1/2023,591.00,591.00,591.00,591.00,0.10K,-4.00%
1/31/2023,615.60,615.60,615.60,615.60,16.02K,3.99%
1/30/2023,592.00,592.00,592.00,592.00,0.19K,3.86%
1/27/2023,570.00,570.00,570.00,570.00,2.15K,-1.72%
1/26/2023,580.00,580.00,580.00,580.00,0.02K,-2.47%
1/25/2023,594.70,594.70,594.70,594.70,0.50K,3.99%
1/24/2023,571.90,571.90,571.90,571.90,1.54K,3.98%
1/23/2023,550.00,550.00,550.00,550.00,0.17K,3.71%
1/20/2023,530.30,530.30,530.30,530.30,0.00K,3.98%
1/19/2023,510.00,510.00,510.00,510.00,0.02K,-15.00%
12/9/2022,600.00,600.00,600.00,600.00,0.10K,1.69%
12/8/2022,590.00,590.00,590.00,590.00,0.22K,0.00%
12/2/2022,590.00,590.00,590.00,590.00,0.12K,3.51%
11/25/2022,570.00,570.00,570.00,570.00,0.50K,0.00%
11/24/2022,570.00,570.00,570.00,570.00,0.50K,-3.39%
11/17/2022,590.00,590.00,590.00,590.00,2.30K,-0.08%
11/14/2022,590.50,590.50,590.50,590.50,0.50K,0.00%
11/10/2022,590.50,590.50,590.50,590.50,0.10K,-3.98%
11/8/2022,615.00,615.00,615.00,615.00,2.50K,0.00%
11/7/2022,615.00,615.00,615.00,615.00,0.62K,0.00%
11/4/2022,615.00,615.00,615.00,615.00,1.05K,0.00%
11/2/2022,615.00,615.00,615.00,615.00,0.00K,3.36%
11/1/2022,595.00,595.00,595.00,595.00,0.10K,3.48%
10/31/2022,575.00,575.00,575.00,575.00,3.00K,0.88%
10/28/2022,570.00,570.00,570.00,570.00,3.25K,-2.56%
10/27/2022,585.00,585.00,585.00,585.00,0.54K,0.86%
10/26/2022,580.00,580.00,580.00,580.00,0.50K,0.00%
10/25/2022,580.00,580.00,580.00,580.00,0.50K,0.00%
10/24/2022,580.00,580.00,580.00,580.00,0.36K,-0.85%
10/21/2022,585.00,585.00,585.00,585.00,1.18K,0.00%
10/20/2022,585.00,585.00,585.00,585.00,1.00K,0.00%
10/14/2022,585.00,585.00,585.00,585.00,0.15K,-3.47%
10/13/2022,606.00,606.00,606.00,606.00,0.03K,1.00%
10/12/2022,600.00,600.00,600.00,600.00,0.06K,-3.24%
10/7/2022,620.10,620.10,620.10,620.10,1.04K,0.00%
10/6/2022,620.10,620.10,620.10,620.10,1.00K,0.00%
10/5/2022,620.10,620.10,620.10,620.10,0.88K,-3.82%
9/30/2022,644.70,644.70,644.70,644.70,4.01K,3.98%
9/29/2022,620.00,620.00,620.00,620.00,1.10K,-3.95%
9/27/2022,645.50,645.50,645.50,645.50,2.40K,-1.01%
9/26/2022,652.10,652.10,652.10,652.10,1.10K,3.99%
9/23/2022,627.10,627.10,627.10,627.10,7.25K,4.00%
9/22/2022,603.00,603.00,603.00,603.00,0.10K,-0.99%
9/21/2022,609.00,609.00,609.00,609.00,0.01K,3.92%
9/20/2022,586.00,586.00,586.00,586.00,0.07K,-3.93%
9/16/2022,610.00,610.00,610.00,610.00,1.50K,-1.61%
9/15/2022,620.00,620.00,620.00,620.00,0.05K,0.00%
8/30/2022,620.00,620.00,620.00,620.00,0.19K,0.16%
8/26/2022,619.00,619.00,619.00,619.00,0.00K,3.86%
8/25/2022,596.00,596.00,596.00,596.00,0.13K,-3.87%
8/24/2022,620.00,620.00,620.00,620.00,0.09K,0.00%
8/19/2022,620.00,620.00,620.00,620.00,0.12K,0.00%
8/15/2022,620.00,620.00,620.00,620.00,1.60K,-2.05%
8/12/2022,633.00,633.00,633.00,633.00,0.01K,-3.95%
8/11/2022,659.00,659.00,659.00,659.00,0.00K,3.94%
8/9/2022,634.00,634.00,634.00,634.00,0.04K,3.93%
8/5/2022,610.00,610.00,610.00,610.00,0.24K,-3.48%
8/4/2022,632.00,632.00,632.00,632.00,0.01K,-3.81%
8/2/2022,657.00,657.00,657.00,657.00,0.01K,3.96%
7/29/2022,632.00,632.00,632.00,632.00,0.01K,-3.95%
7/22/2022,658.00,658.00,658.00,658.00,0.00K,-3.94%
7/21/2022,685.00,685.00,685.00,685.00,0.01K,2.24%
7/20/2022,670.00,670.00,670.00,670.00,0.01K,3.88%
7/19/2022,645.00,645.00,645.00,645.00,0.01K,-0.32%
7/15/2022,647.10,647.10,647.10,647.10,0.75K,0.02%
7/14/2022,647.00,647.00,647.00,647.00,0.20K,-3.72%
7/8/2022,672.00,672.00,672.00,672.00,0.05K,0.00%
7/1/2022,672.00,672.00,672.00,672.00,0.63K,-3.86%
6/29/2022,699.00,699.00,699.00,699.00,0.00K,0.00%
6/22/2022,699.00,699.00,699.00,699.00,0.00K,0.00%
6/21/2022,699.00,699.00,699.00,699.00,4.88K,-0.14%
6/15/2022,700.00,700.00,700.00,700.00,0.01K,-3.30%
6/13/2022,723.90,723.90,723.90,723.90,0.00K,-3.99%
5/16/2022,754.00,754.00,754.00,754.00,0.00K,-0.53%
5/10/2022,758.00,758.00,758.00,758.00,0.02K,3.84%
5/6/2022,730.00,730.00,730.00,730.00,0.08K,-0.82%
5/5/2022,736.00,736.00,736.00,736.00,0.07K,0.14%
5/4/2022,735.00,735.00,735.00,735.00,1.23K,3.98%
4/29/2022,706.90,706.90,706.90,706.90,0.03K,3.79%
4/28/2022,681.10,681.10,681.10,681.10,0.18K,3.98%
4/27/2022,655.00,655.00,655.00,655.00,5.01K,-0.76%
4/26/2022,660.00,660.00,660.00,660.00,0.03K,3.77%
4/25/2022,636.00,636.00,636.00,636.00,0.11K,-2.15%
4/22/2022,650.00,650.00,650.00,650.00,2.50K,0.00%
4/21/2022,650.00,650.00,650.00,650.00,2.50K,0.93%
4/19/2022,644.00,644.00,644.00,644.00,0.00K,3.87%
4/15/2022,620.00,620.00,620.00,620.00,0.19K,-0.80%
4/11/2022,625.00,625.00,625.00,625.00,0.00K,1.61%
4/8/2022,615.10,615.10,615.10,615.10,0.04K,2.18%
4/7/2022,602.00,602.00,602.00,602.00,5.00K,0.17%
4/6/2022,601.00,601.00,601.00,601.00,0.04K,-3.56%
3/30/2022,623.20,623.20,623.20,623.20,0.64K,-3.98%
3/25/2022,649.00,649.00,649.00,649.00,0.01K,0.14%
3/23/2022,648.10,648.10,648.10,648.10,0.74K,-3.99%
3/15/2022,675.00,675.00,675.00,675.00,0.00K,-3.30%
3/11/2022,698.00,698.00,698.00,698.00,0.13K,3.41%
3/1/2022,675.00,675.00,675.00,675.00,0.06K,0.00%
2/28/2022,675.00,675.00,675.00,675.00,0.00K,-3.57%
2/24/2022,700.00,700.00,700.00,700.00,0.01K,-0.71%
2/23/2022,705.00,705.00,705.00,705.00,0.05K,0.71%
2/11/2022,700.00,700.00,700.00,700.00,0.50K,-0.71%
2/9/2022,705.00,705.00,705.00,705.00,0.42K,0.28%
2/7/2022,703.00,703.00,703.00,703.00,0.00K,0.00%
2/4/2022,703.00,703.00,703.00,703.00,0.12K,0.00%
2/3/2022,703.00,703.00,703.00,703.00,0.01K,-0.99%
2/2/2022,710.00,710.00,710.00,710.00,0.00K,1.28%
2/1/2022,701.00,701.00,701.00,701.00,1.05K,0.86%
1/25/2022,695.00,695.00,695.00,695.00,0.00K,2.06%
1/24/2022,681.00,681.00,681.00,681.00,0.01K,3.97%
1/18/2022,655.00,655.00,655.00,655.00,0.00K,0.00%
1/14/2022,655.00,655.00,655.00,655.00,0.01K,3.94%
1/13/2022,630.20,630.20,630.20,630.20,0.09K,3.99%
1/12/2022,606.00,606.00,606.00,606.00,0.10K,-3.04%
1/7/2022,625.00,625.00,625.00,625.00,1.64K,2.80%
1/6/2022,608.00,608.00,608.00,608.00,0.02K,0.50%
1/5/2022,605.00,605.00,605.00,605.00,7.15K,0.83%
1/3/2022,600.00,600.00,600.00,600.00,0.09K,0.00%
12/31/2021,600.00,600.00,600.00,600.00,0.01K,-0.33%
12/30/2021,602.00,602.00,602.00,602.00,0.01K,0.00%
12/24/2021,602.00,602.00,602.00,602.00,0.36K,0.17%
12/22/2021,601.00,601.00,601.00,601.00,10.10K,0.00%
12/21/2021,601.00,601.00,601.00,601.00,0.96K,1.01%
12/17/2021,595.00,595.00,595.00,595.00,0.50K,1.71%
12/16/2021,585.00,585.00,585.00,585.00,0.00K,0.86%
12/14/2021,580.00,580.00,580.00,580.00,0.60K,-2.36%
12/10/2021,594.00,594.00,594.00,594.00,5.03K,0.68%
12/7/2021,590.00,590.00,590.00,590.00,0.10K,0.00%
12/6/2021,590.00,590.00,590.00,590.00,0.05K,0.00%
12/1/2021,590.00,590.00,590.00,590.00,0.00K,0.00%
11/29/2021,590.00,590.00,590.00,590.00,0.00K,0.00%
11/26/2021,590.00,590.00,590.00,590.00,0.28K,-0.03%
11/24/2021,590.20,590.20,590.20,590.20,0.05K,0.00%
11/17/2021,590.20,590.20,590.20,590.20,1.45K,0.02%
11/16/2021,590.10,590.10,590.10,590.10,2.73K,0.00%
11/3/2021,590.10,590.10,590.10,590.10,0.00K,0.02%
11/2/2021,590.00,590.00,590.00,590.00,0.18K,0.00%
10/29/2021,590.00,590.00,590.00,590.00,3.88K,1.72%
10/28/2021,580.00,580.00,580.00,580.00,3.10K,1.42%
10/27/2021,571.90,571.90,571.90,571.90,2.33K,3.98%
10/26/2021,550.00,550.00,550.00,550.00,0.11K,-3.71%
10/25/2021,571.20,571.20,571.20,571.20,0.20K,-3.95%
10/21/2021,594.70,594.70,594.70,594.70,0.00K,-0.22%
10/14/2021,596.00,596.00,596.00,596.00,0.00K,1.02%
10/13/2021,590.00,590.00,590.00,590.00,0.00K,0.00%
10/12/2021,590.00,590.00,590.00,590.00,0.00K,1.72%
10/11/2021,580.00,580.00,580.00,580.00,0.00K,1.40%
10/8/2021,572.00,572.00,572.00,572.00,0.00K,1.24%
10/7/2021,565.00,565.00,565.00,565.00,0.04K,-1.74%
10/6/2021,575.00,575.00,575.00,575.00,4.88K,0.88%
10/5/2021,570.00,570.00,570.00,570.00,1.99K,1.99%
10/4/2021,558.90,558.90,558.90,558.90,0.32K,1.99%
10/1/2021,548.00,548.00,548.00,548.00,0.06K,1.86%
9/30/2021,538.00,538.00,538.00,538.00,0.07K,0.56%
9/23/2021,535.00,535.00,535.00,535.00,0.25K,0.00%
9/22/2021,535.00,535.00,535.00,535.00,7.00K,0.94%
9/21/2021,530.00,530.00,530.00,530.00,11.92K,1.92%
9/20/2021,520.00,520.00,520.00,520.00,4.13K,-1.33%
9/15/2021,527.00,527.00,527.00,527.00,0.75K,1.54%
9/14/2021,519.00,519.00,519.00,519.00,0.01K,0.19%
9/13/2021,518.00,518.00,518.00,518.00,0.00K,1.99%
9/10/2021,507.90,507.90,507.90,507.90,10.10K,1.99%
9/8/2021,498.00,498.00,498.00,498.00,0.00K,0.00%
9/6/2021,498.00,498.00,498.00,498.00,0.02K,-0.15%
9/3/2021,498.75,498.75,498.75,498.75,0.11K,1.99%
9/2/2021,489.00,489.00,489.00,489.00,0.00K,1.88%
9/1/2021,480.00,480.00,480.00,480.00,0.06K,0.00%
8/31/2021,480.00,480.00,480.00,480.00,0.27K,1.05%
8/27/2021,475.00,475.00,475.00,475.00,0.21K,0.37%
8/26/2021,473.25,473.25,473.25,473.25,0.20K,1.99%
8/25/2021,464.00,464.00,464.00,464.00,0.01K,0.43%
8/19/2021,462.00,462.00,462.00,462.00,0.03K,-1.70%
8/18/2021,470.00,470.00,470.00,470.00,0.02K,0.43%
8/17/2021,468.00,468.00,468.00,468.00,0.10K,0.00%
8/16/2021,468.00,468.00,468.00,468.00,0.14K,1.97%
8/11/2021,458.95,458.95,458.95,458.95,0.08K,1.99%
8/6/2021,450.00,450.00,450.00,450.00,1.02K,-1.30%
8/5/2021,455.95,455.95,455.95,455.95,0.01K,1.32%
8/3/2021,450.00,450.00,450.00,450.00,0.20K,0.00%
8/2/2021,450.00,450.00,450.00,450.00,2.16K,1.35%
7/28/2021,444.00,444.00,444.00,444.00,0.00K,0.91%
7/23/2021,440.00,440.00,440.00,440.00,0.01K,0.79%
7/19/2021,436.55,436.55,436.55,436.55,1.34K,-2.00%
7/5/2021,445.45,445.45,445.45,445.45,0.66K,-1.01%
6/28/2021,450.00,450.00,450.00,450.00,0.02K,-1.08%
6/25/2021,454.90,445.00,454.90,444.95,1.90K,-0.02%
6/23/2021,455.00,454.50,455.00,454.50,0.05K,0.00%
6/21/2021,455.00,455.00,455.00,455.00,0.00K,3.06%
6/18/2021,441.50,442.00,442.00,441.50,0.04K,0.00%
6/17/2021,441.50,441.50,441.50,441.50,0.01K,0.00%
6/14/2021,441.50,441.50,441.50,441.50,0.16K,-1.89%
6/11/2021,450.00,450.00,450.00,450.00,0.20K,1.81%
6/9/2021,442.00,442.00,442.00,442.00,0.11K,0.11%
6/8/2021,441.50,445.00,445.00,441.50,0.05K,-2.11%
6/4/2021,451.00,451.00,451.00,450.00,0.13K,-1.31%
6/3/2021,457.00,446.10,457.00,440.00,0.04K,1.56%
6/2/2021,450.00,450.00,458.95,450.00,0.04K,0.00%
6/1/2021,450.00,457.25,462.00,450.00,4.74K,-1.08%
5/31/2021,454.90,454.90,454.90,454.90,0.27K,1.09%
5/28/2021,450.00,445.00,450.00,445.00,0.48K,1.12%
5/27/2021,445.00,449.90,450.00,440.00,7.20K,0.91%
5/26/2021,441.00,440.00,441.00,440.00,10.21K,0.23%
5/25/2021,440.00,457.00,457.00,440.00,0.13K,-0.97%
5/21/2021,444.30,435.70,444.30,435.70,0.11K,3.99%
5/20/2021,427.25,427.25,427.25,427.25,0.01K,-3.99%
5/18/2021,445.00,445.00,445.00,445.00,0.01K,0.90%
5/17/2021,441.05,441.05,441.05,441.05,0.06K,-1.99%
5/10/2021,450.00,450.00,450.00,450.00,1.00K,1.81%
5/7/2021,442.00,442.00,442.00,442.00,0.10K,-3.28%
5/4/2021,457.00,457.00,457.00,457.00,0.03K,1.78%
4/30/2021,449.00,435.00,449.00,435.00,10.80K,0.00%
4/29/2021,449.00,432.10,449.00,432.10,0.86K,-0.22%
4/23/2021,450.00,450.00,450.00,450.00,0.21K,-0.02%
4/19/2021,450.10,440.00,450.10,440.00,0.01K,0.00%
4/12/2021,450.10,450.00,450.20,450.00,0.59K,-3.62%
4/9/2021,467.00,450.00,467.00,450.00,0.03K,3.78%
4/8/2021,450.00,450.00,450.00,450.00,0.00K,-3.84%
4/2/2021,467.95,467.95,467.95,467.95,0.01K,3.99%
3/29/2021,450.00,450.00,450.00,450.00,5.00K,0.00%
3/26/2021,450.00,450.00,450.00,450.00,1.36K,-1.10%
3/23/2021,455.00,455.00,455.00,455.00,13.00K,-0.66%
3/22/2021,458.00,458.00,458.00,458.00,0.01K,1.55%
3/19/2021,451.00,451.00,451.00,451.00,0.60K,-3.63%
3/12/2021,468.00,468.00,468.00,468.00,0.97K,3.77%
3/11/2021,451.00,451.00,451.00,451.00,0.02K,0.00%
3/8/2021,451.00,451.00,451.00,451.00,0.01K,-1.96%
2/23/2021,460.00,460.00,460.00,460.00,0.30K,-2.13%
2/9/2021,470.00,465.00,470.00,465.00,2.02K,1.08%
1/29/2021,465.00,465.00,465.00,465.00,0.02K,3.99%
1/28/2021,447.15,447.15,447.15,447.15,0.00K,3.99%
1/20/2021,430.00,430.00,430.00,430.00,0.01K,0.00%
1/19/2021,430.00,430.00,430.00,430.00,0.01K,0.23%
1/14/2021,429.00,429.00,429.00,429.00,0.35K,0.00%
1/13/2021,429.00,429.00,429.00,429.00,0.01K,-1.83%
1/6/2021,437.00,437.00,437.00,437.00,4.04K,-1.80%
1/5/2021,445.00,445.00,445.00,445.00,0.11K,-1.06%
1/4/2021,449.75,449.75,449.75,449.75,0.40K,-1.99%
12/31/2020,458.90,458.90,458.90,458.90,0.01K,-2.00%
12/30/2020,468.25,468.25,468.25,468.25,0.10K,-2.00%
12/29/2020,477.80,477.80,477.80,477.80,0.05K,-1.99%
12/24/2020,487.50,487.50,487.50,487.50,0.65K,1.99%
12/23/2020,478.00,478.00,478.00,478.00,0.49K,1.92%
12/21/2020,469.00,469.00,469.00,469.00,0.66K,0.86%
12/18/2020,465.00,465.00,465.00,465.00,1.61K,0.22%
12/17/2020,464.00,464.00,464.00,464.00,0.06K,0.00%
12/16/2020,464.00,464.00,464.00,464.00,0.12K,1.81%
12/15/2020,455.75,455.75,455.75,455.75,1.50K,-1.99%
12/11/2020,465.00,465.00,465.00,465.00,0.30K,1.97%
12/10/2020,456.00,456.00,456.00,456.00,0.10K,1.79%
12/9/2020,448.00,448.00,448.00,448.00,0.01K,1.82%
12/8/2020,440.00,440.00,440.00,440.00,0.40K,-0.70%
12/7/2020,443.10,443.10,443.10,443.10,0.20K,0.02%
12/3/2020,443.00,443.00,443.00,443.00,0.13K,1.61%
11/30/2020,436.00,436.00,436.00,436.00,0.01K,0.00%
11/24/2020,436.00,436.00,436.00,436.00,0.12K,1.87%
11/17/2020,428.00,428.00,428.00,428.00,0.02K,0.00%
11/16/2020,428.00,428.00,428.00,428.00,0.00K,1.90%
11/13/2020,420.00,420.00,420.00,420.00,8.31K,0.00%
11/12/2020,420.00,420.00,420.00,420.00,0.40K,0.00%
11/5/2020,420.00,420.00,420.00,420.00,0.27K,0.96%
10/28/2020,416.00,416.00,416.00,416.00,0.15K,-0.34%
10/27/2020,417.40,417.40,417.40,417.40,0.10K,-0.14%
10/23/2020,418.00,418.00,418.00,418.00,0.69K,0.00%
10/22/2020,418.00,418.00,418.00,418.00,2.00K,0.48%
10/21/2020,416.00,416.00,416.00,416.00,0.50K,-0.48%
10/19/2020,418.00,418.00,418.00,418.00,0.20K,1.95%
10/16/2020,410.00,410.00,410.00,410.00,0.60K,0.00%
10/15/2020,410.00,410.00,410.00,410.00,0.04K,1.49%
10/14/2020,404.00,404.00,404.00,404.00,0.02K,1.93%
10/13/2020,396.35,396.35,396.35,396.35,0.12K,1.99%
10/9/2020,388.60,388.60,388.60,388.60,0.00K,1.99%
10/6/2020,381.00,381.00,381.00,381.00,0.64K,0.26%
10/2/2020,380.00,380.00,380.00,380.00,2.00K,0.80%
9/28/2020,377.00,377.00,377.00,377.00,0.01K,-0.88%
9/25/2020,380.35,380.35,380.35,380.35,0.26K,-2.00%
9/18/2020,388.10,388.10,388.10,388.10,0.20K,-1.99%
9/16/2020,396.00,396.00,396.00,396.00,0.01K,1.54%
9/15/2020,390.00,390.00,390.00,390.00,0.01K,0.00%
9/10/2020,390.00,390.00,390.00,390.00,0.11K,-0.46%
9/9/2020,391.80,391.80,391.80,391.80,0.09K,-0.56%
9/3/2020,394.00,394.00,394.00,394.00,0.00K,0.50%
8/28/2020,392.05,392.05,392.05,392.05,0.09K,-1.99%
8/26/2020,400.00,400.00,400.00,400.00,0.53K,0.00%
8/25/2020,400.00,400.00,400.00,400.00,0.03K,-1.92%
8/24/2020,407.85,407.85,407.85,407.85,0.03K,-1.99%
8/12/2020,416.15,416.15,416.15,416.15,0.01K,2.00%
8/11/2020,408.00,408.00,408.00,408.00,0.26K,-0.89%
8/7/2020,411.65,411.65,411.65,411.65,0.00K,-1.99%
8/4/2020,420.00,420.00,420.00,420.00,0.00K,0.00%
8/3/2020,420.00,420.00,420.00,420.00,0.05K,-0.71%
7/29/2020,423.00,423.00,423.00,423.00,0.01K,0.69%
